dataset,clip,method,frames,psnr,ssim,lpips,tlpips,fid,temporal_mae,has_gt,pred_path,gt_path,eval_policy,crop_twh
vimeo-rl,vimeo-RL_00026_0161,part3_C_uncertainty_adaptive,7,,,,0.1196,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0161_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0164,part3_A_rectified_flow,7,,,,0.1794,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0164_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0164,part3_B_flow_stabilized,7,,,,0.1873,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0164_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0164,part3_B_temporal_gen_blend,7,,,,0.1804,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0164_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0164,part3_C_uncertainty_adaptive,7,,,,0.1857,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0164_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0166,part3_A_rectified_flow,7,,,,0.2899,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0166_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0166,part3_B_flow_stabilized,7,,,,0.3065,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0166_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0166,part3_B_temporal_gen_blend,7,,,,0.2917,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0166_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0166,part3_C_uncertainty_adaptive,7,,,,0.2980,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0166_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0167,part3_A_rectified_flow,7,,,,0.3721,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0167_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0167,part3_B_flow_stabilized,7,,,,0.3908,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0167_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0167,part3_B_temporal_gen_blend,7,,,,0.3767,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0167_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0167,part3_C_uncertainty_adaptive,7,,,,0.3761,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0167_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0169,part3_A_rectified_flow,7,,,,0.1787,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0169_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0169,part3_B_flow_stabilized,7,,,,0.1893,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0169_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0169,part3_B_temporal_gen_blend,7,,,,0.1804,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0169_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0169,part3_C_uncertainty_adaptive,7,,,,0.1871,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0169_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0172,part3_A_rectified_flow,7,,,,0.2968,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0172_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0172,part3_B_flow_stabilized,7,,,,0.3013,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0172_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0172,part3_B_temporal_gen_blend,7,,,,0.2992,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0172_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0172,part3_C_uncertainty_adaptive,7,,,,0.3020,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0172_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0173,part3_A_rectified_flow,7,,,,0.2748,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0173_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0173,part3_B_flow_stabilized,7,,,,0.2813,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0173_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0173,part3_B_temporal_gen_blend,7,,,,0.2737,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0173_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0173,part3_C_uncertainty_adaptive,7,,,,0.2796,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0173_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0175,part3_A_rectified_flow,7,,,,0.3523,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0175_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0175,part3_B_flow_stabilized,7,,,,0.3522,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0175_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0175,part3_B_temporal_gen_blend,7,,,,0.3605,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0175_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0175,part3_C_uncertainty_adaptive,7,,,,0.3502,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0175_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0177,part3_A_rectified_flow,7,,,,0.1260,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0177_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0177,part3_B_flow_stabilized,7,,,,0.1317,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0177_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0177,part3_B_temporal_gen_blend,7,,,,0.1265,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0177_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0177,part3_C_uncertainty_adaptive,7,,,,0.1293,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0177_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0178,part3_A_rectified_flow,7,,,,0.0998,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0178_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0178,part3_B_flow_stabilized,7,,,,0.1088,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0178_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0178,part3_B_temporal_gen_blend,7,,,,0.1020,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0178_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0178,part3_C_uncertainty_adaptive,7,,,,0.1087,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0178_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0180,part3_A_rectified_flow,7,,,,0.1829,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0180_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0180,part3_B_flow_stabilized,7,,,,0.1884,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0180_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0180,part3_B_temporal_gen_blend,7,,,,0.1812,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0180_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0180,part3_C_uncertainty_adaptive,7,,,,0.1833,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0180_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0184,part3_A_rectified_flow,7,,,,0.1454,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0184_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0184,part3_B_flow_stabilized,7,,,,0.1620,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0184_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0184,part3_B_temporal_gen_blend,7,,,,0.1411,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0184_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0184,part3_C_uncertainty_adaptive,7,,,,0.1530,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0184_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0186,part3_A_rectified_flow,7,,,,0.3201,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0186_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0186,part3_B_flow_stabilized,7,,,,0.3399,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0186_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0186,part3_B_temporal_gen_blend,7,,,,0.3206,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0186_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0186,part3_C_uncertainty_adaptive,7,,,,0.3304,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0186_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0190,part3_A_rectified_flow,7,,,,0.3165,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0190_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0190,part3_B_flow_stabilized,7,,,,0.3307,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0190_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0190,part3_B_temporal_gen_blend,7,,,,0.3185,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0190_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0190,part3_C_uncertainty_adaptive,7,,,,0.3224,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0190_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0195,part3_A_rectified_flow,7,,,,0.3557,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0195_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0195,part3_B_flow_stabilized,7,,,,0.3637,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0195_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0195,part3_B_temporal_gen_blend,7,,,,0.3524,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0195_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0195,part3_C_uncertainty_adaptive,7,,,,0.3598,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0195_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0200,part3_A_rectified_flow,7,,,,0.4203,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0200_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0200,part3_B_flow_stabilized,7,,,,0.4353,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0200_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0200,part3_B_temporal_gen_blend,7,,,,0.4206,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0200_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0200,part3_C_uncertainty_adaptive,7,,,,0.4288,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0200_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0227,part3_A_rectified_flow,7,,,,0.1858,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0227_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0227,part3_B_flow_stabilized,7,,,,0.2015,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0227_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0227,part3_B_temporal_gen_blend,7,,,,0.1846,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0227_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0227,part3_C_uncertainty_adaptive,7,,,,0.1933,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0227_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0230,part3_A_rectified_flow,7,,,,0.0957,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0230_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0230,part3_B_flow_stabilized,7,,,,0.1000,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0230_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0230,part3_B_temporal_gen_blend,7,,,,0.0929,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0230_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0230,part3_C_uncertainty_adaptive,7,,,,0.1026,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0230_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0239,part3_A_rectified_flow,7,,,,0.2047,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0239_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0239,part3_B_flow_stabilized,7,,,,0.2085,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0239_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0239,part3_B_temporal_gen_blend,7,,,,0.2010,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0239_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0239,part3_C_uncertainty_adaptive,7,,,,0.2054,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0239_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0240,part3_A_rectified_flow,7,,,,0.0993,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0240_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0240,part3_B_flow_stabilized,7,,,,0.0963,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0240_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0240,part3_B_temporal_gen_blend,7,,,,0.0985,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0240_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0240,part3_C_uncertainty_adaptive,7,,,,0.0974,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0240_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0241,part3_A_rectified_flow,7,,,,0.2295,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0241_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0241,part3_B_flow_stabilized,7,,,,0.2334,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0241_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0241,part3_B_temporal_gen_blend,7,,,,0.2284,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0241_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0241,part3_C_uncertainty_adaptive,7,,,,0.2324,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0241_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0242,part3_A_rectified_flow,7,,,,0.2079,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0242_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0242,part3_B_flow_stabilized,7,,,,0.2159,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0242_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0242,part3_B_temporal_gen_blend,7,,,,0.2071,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0242_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0242,part3_C_uncertainty_adaptive,7,,,,0.2118,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0242_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0243,part3_A_rectified_flow,7,,,,0.3427,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0243_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0243,part3_B_flow_stabilized,7,,,,0.3483,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0243_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0243,part3_B_temporal_gen_blend,7,,,,0.3446,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0243_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0243,part3_C_uncertainty_adaptive,7,,,,0.3477,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0243_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0247,part3_A_rectified_flow,7,,,,0.1792,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0247_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0247,part3_B_flow_stabilized,7,,,,0.1882,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0247_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0247,part3_B_temporal_gen_blend,7,,,,0.1747,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0247_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0247,part3_C_uncertainty_adaptive,7,,,,0.1847,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0247_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0283,part3_A_rectified_flow,7,,,,0.2757,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0283_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0283,part3_B_flow_stabilized,7,,,,0.2879,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0283_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0283,part3_B_temporal_gen_blend,7,,,,0.2726,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0283_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0283,part3_C_uncertainty_adaptive,7,,,,0.2794,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0283_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0285,part3_A_rectified_flow,7,,,,0.1887,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0285_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0285,part3_B_flow_stabilized,7,,,,0.1925,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0285_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0285,part3_B_temporal_gen_blend,7,,,,0.1852,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00026_0285_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0285,part3_C_uncertainty_adaptive,7,,,,0.1906,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00026_0285_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00026_0297,part3_A_rectified_flow,7,,,,0.5387,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00026_0297_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
